"Quadrat","Date","Tag","Species","DBH","local_x","local_y","Code","stake_x","stake_y","global_x","global_y","Scientific Name","Common Name","Family","Type","Shirt","global_y_neg","global_x_neg"
"0501",2021-07-12,"00986","TSUCAN",3.3,1.297,18.984,NA,100,20,101.297,38.984,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-38.984,-101.297
"0501",2021-07-12,"00987","TSUCAN",4,4.688,18.181,NA,100,20,104.688,38.181,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-38.181,-104.688
"0501",2021-07-12,"00988","ACESAC",25.2,6.605,16.074,NA,100,20,106.605,36.074,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-36.074,-106.605
"0501",2021-07-12,"00989","TSUCAN",11.4,4.722,13.599,NA,100,20,104.722,33.599,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-33.599,-104.722
"0501",2021-07-12,"00990","TSUCAN",12.6,5.783,13.633,NA,100,20,105.783,33.633,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-33.633,-105.783
"0501",2021-07-12,"00991","TSUCAN",5,7.564,11.894,NA,100,20,107.564,31.894,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-31.894,-107.564
"0501",2021-07-12,"00992","TSUCAN",19.8,11.263,13.349,NA,100,20,111.263,33.349,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-33.349,-111.263
"0501",2021-07-12,"00993","ACESAC",47,12.29,14.62,NA,100,20,112.29,34.62,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-34.62,-112.29
"0501",2021-07-12,"00994","TSUCAN",12.3,11.708,14.586,NA,100,20,111.708,34.586,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-34.586,-111.708
"0501",2021-07-12,"00995","TSUCAN",8.3,10.783,14.051,NA,100,20,110.783,34.051,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-34.051,-110.783
"0501",2021-07-12,"00996","TSUCAN",12,10.201,14.753,NA,100,20,110.201,34.753,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-34.753,-110.201
"0501",2021-07-12,"00997","TSUCAN",11.5,16.982,15.456,NA,100,20,116.982,35.456,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-35.456,-116.982
"0501",2021-07-12,"00998","ACESAC",36.1,17.359,14.018,NA,100,20,117.359,34.018,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-34.018,-117.359
"0501",2021-07-12,"00999","TSUCAN",28.8,18.027,15.121,NA,100,20,118.027,35.121,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-35.121,-118.027
"0501",2021-07-12,"01000","ACERUB",21,17.992,16.058,NA,100,20,117.992,36.058,"Acer rubrum","Red Maple","Sapindaceae","Deciduous","Acer rubrum",-36.058,-117.992
"0501",2021-07-12,"01201","ACESAC",23.8,16.759,11.643,NA,100,20,116.759,31.643,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-31.643,-116.759
"0501",2021-07-12,"01202","TSUCAN",35.3,15.013,11.643,NA,100,20,115.013,31.643,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-31.643,-115.013
"0501",2021-07-12,"01203","TSUCAN",41.9,14.122,11.61,NA,100,20,114.122,31.61,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-31.61,-114.122
"0501",2021-07-12,"01204","ACESAC",22.4,11.451,8.834,NA,100,20,111.451,28.834,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-28.834,-111.451
"0501",2021-07-12,"01205","TSUCAN",23.1,13.711,7.496,NA,100,20,113.711,27.496,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-27.496,-113.711
"0501",2021-07-12,"01206","TSUCAN",21.3,15.218,7.161,NA,100,20,115.218,27.161,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-27.161,-115.218
"0501",2021-07-12,"01207","BETALL",14.8,16.52,7.864,NA,100,20,116.52,27.864,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-27.864,-116.52
"0501",2021-07-12,"01208","ACESAC",30.5,17.924,4.185,NA,100,20,117.924,24.185,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-24.185,-117.924
"0501",2021-07-12,"01209","ACESAC",44.7,18.129,2.044,NA,100,20,118.129,22.044,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-22.044,-118.129
"0501",2021-07-12,"01210","TSUCAN",17.7,12.753,1.309,NA,100,20,112.753,21.309,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-21.309,-112.753
"0500",2021-07-12,"00930","TSUCAN",18.3,3.806,5.39,NA,100,0,103.806,5.39,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-5.39,-103.806
"0500",2021-07-12,"00931","TSUCAN",23,1.613,5.541,NA,100,0,101.613,5.541,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-5.541,-101.613
"0500",2021-07-12,"00932","TSUCAN",17.4,2.857,7.467,NA,100,0,102.857,7.467,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-7.467,-102.857
"0500",2021-07-12,"00933","BETALL",35.2,5.021,5.419,NA,100,0,105.021,5.419,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-5.419,-105.021
"0500",2021-07-12,"00934","TSUCAN",11.8,6.862,7.37,NA,100,0,106.862,7.37,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-7.37,-106.862
"0500",2021-07-12,"00935","TSUCAN",39,8.18,8.565,NA,100,0,108.18,8.565,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-8.565,-108.18
"0500",2021-07-12,"00936","TSUCAN",12.4,5.369,9.467,NA,100,0,105.369,9.467,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-9.467,-105.369
"0500",2021-07-12,"00937","TSUCAN",28.3,8.926,4.638,NA,100,0,108.926,4.638,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-4.638,-108.926
"0500",2021-07-12,"00938","TSUCAN",4.2,9.075,1.98,NA,100,0,109.075,1.98,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-1.98,-109.075
"0500",2021-07-12,"00939","TSUCAN",10.3,15.369,3.175,NA,100,0,115.369,3.175,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-3.175,-115.369
"0500",2021-07-12,"00940","TSUCAN",14.8,14.399,1.443,NA,100,0,114.399,1.443,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-1.443,-114.399
"0500",2021-07-12,"00941","FRAAME",32.8,12.857,6.321,NA,100,0,112.857,6.321,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-6.321,-112.857
"0500",2021-07-12,"00942","BETALL",21,15.294,6.638,NA,100,0,115.294,6.638,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-6.638,-115.294
"0500",2021-07-12,"00943","TSUCAN",53,17.11,8.305,NA,100,0,117.11,8.305,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-8.305,-117.11
"0500",2021-07-12,"00944","ACESAC",41.4,13.056,7.476,NA,100,0,113.056,7.476,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-7.476,-113.056
"0500",2021-07-12,"00945","TSUCAN",11.5,12.533,7.915,NA,100,0,112.533,7.915,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-7.915,-112.533
"0500",2021-07-12,"00946","TSUCAN",13.2,13.08,8.11,NA,100,0,113.08,8.11,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-8.11,-113.08
"0500",2021-07-12,"00947","TSUCAN",10.2,14.573,9.549,NA,100,0,114.573,9.549,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-9.549,-114.573
"0500",2021-07-12,"00948","TSUCAN",13.1,16.961,5.939,NA,100,0,116.961,5.939,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-5.939,-116.961
"0500",2021-07-12,"00949","BETALL",21.4,17.359,4.248,NA,100,0,117.359,4.248,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-4.248,-117.359
"0500",2021-07-12,"00950","TSUCAN",18.6,18.08,3.882,NA,100,0,118.08,3.882,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-3.882,-118.08
"0500",2021-07-12,"00951","ACESAC",45,15.891,13.11,NA,100,0,115.891,13.11,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-13.11,-115.891
"0500",2021-07-12,"00952","TSUCAN",12.3,15.269,13.988,NA,100,0,115.269,13.988,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-13.988,-115.269
"0500",2021-07-12,"00953","TSUCAN",9.4,13.578,12.72,NA,100,0,113.578,12.72,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-12.72,-113.578
"0500",2021-07-12,"00954","ACESAC",46.1,12.658,10.183,NA,100,0,112.658,10.183,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-10.183,-112.658
"0500",2021-07-12,"00955","TSUCAN",8,15.941,10.866,NA,100,0,115.941,10.866,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-10.866,-115.941
"0500",2021-07-12,"00956","TSUCAN",10.1,18.603,12.329,NA,100,0,118.603,12.329,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-12.329,-118.603
"0500",2021-07-12,"00957","TSUCAN",21,17.881,15.232,NA,100,0,117.881,15.232,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-15.232,-117.881
"0500",2021-07-12,"00958","TSUCAN",11.9,16.513,17.476,NA,100,0,116.513,17.476,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-17.476,-116.513
"0500",2021-07-12,"00959","TSUCAN",25.3,17.757,19.695,NA,100,0,117.757,19.695,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-19.695,-117.757
"0500",2021-07-12,"00960","TSUCAN",20.8,14.274,15.72,NA,100,0,114.274,15.72,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-15.72,-114.274
"0500",2021-07-12,"00961","TSUCAN",19.3,13.752,18.037,NA,100,0,113.752,18.037,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-18.037,-113.752
"0500",2021-07-12,"00962","TSUCAN",49,11.663,12.695,NA,100,0,111.663,12.695,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-12.695,-111.663
"0500",2021-07-12,"00963","BETALL",41.6,11.837,17.549,NA,100,0,111.837,17.549,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-17.549,-111.837
"0500",2021-07-12,"00964","TSUCAN",16.7,9.896,18.695,NA,100,0,109.896,18.695,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-18.695,-109.896
"0500",2021-07-12,"00965","BETPAP",31.8,3.404,14.5,NA,100,0,103.404,14.5,"Betula papyrifera","Paper Birch","Betulaceae","Deciduous","Betula papyrifera",-14.5,-103.404
"0500",2021-07-12,"00966","BETALL",19.5,3.006,14.646,NA,100,0,103.006,14.646,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-14.646,-103.006
"0500",2021-07-12,"00967","BETPAP",26.2,1.588,15.427,NA,100,0,101.588,15.427,"Betula papyrifera","Paper Birch","Betulaceae","Deciduous","Betula papyrifera",-15.427,-101.588
"0500",2021-07-12,"00968","BETPAP",21.8,1.886,16.427,NA,100,0,101.886,16.427,"Betula papyrifera","Paper Birch","Betulaceae","Deciduous","Betula papyrifera",-16.427,-101.886
"0500",2021-07-12,"00969","TSUCAN",27.2,1.19,17.232,NA,100,0,101.19,17.232,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-17.232,-101.19
"0500",2021-07-12,"00970","TSUCAN",16.4,4.523,17.085,NA,100,0,104.523,17.085,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-17.085,-104.523
"0500",2021-07-12,"00971","TSUCAN",11.1,7.21,18.085,NA,100,0,107.21,18.085,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-18.085,-107.21
"0500",2021-07-12,"00972","TSUCAN",34.8,6.165,14.549,NA,100,0,106.165,14.549,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-14.549,-106.165
"0500",2021-07-12,"00973","TSUCAN",9.7,5.145,11.573,NA,100,0,105.145,11.573,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-11.573,-105.145
"0500",2021-07-12,"00974","TSUCAN",11.8,4.225,12.646,NA,100,0,104.225,12.646,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-12.646,-104.225
"0600",2021-07-13,"01252","FRAAME",26.2,2.112,6.728,NA,120,0,122.112,6.728,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-6.728,-122.112
"0600",2021-07-13,"01253","TSUCAN",16.8,1.176,7.924,NA,120,0,121.176,7.924,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-7.924,-121.176
"0600",2021-07-13,"01254","TSUCAN",23.5,1.083,9.79,NA,120,0,121.083,9.79,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-9.79,-121.083
"0600",2021-07-13,"01255","BETALL",30.7,3.009,8.475,NA,120,0,123.009,8.475,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-8.475,-123.009
"0600",2021-07-13,"01256","TSUCAN",13.9,5.027,7.282,NA,120,0,125.027,7.282,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-7.282,-125.027
"0600",2021-07-13,"01257","ACESAC",24.6,9.313,9.362,NA,120,0,129.313,9.362,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-9.362,-129.313
"0600",2021-07-13,"01258","BETALL",30,9.748,7.741,NA,120,0,129.748,7.741,"Betula alleghaniensis","Yellow Birch/ Silver Birch","Betulaceae","Deciduous","Betula alleghaniensis",-7.741,-129.748
"0600",2021-07-13,"01259","TSUCAN",33.3,9.313,7.374,NA,120,0,129.313,7.374,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-7.374,-129.313
"0600",2021-07-13,"01260","TSUCAN",14.8,6.642,4.071,NA,120,0,126.642,4.071,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-4.071,-126.642
"0600",2021-07-13,"01261","TSUCAN",26.8,7.605,3.154,NA,120,0,127.605,3.154,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-3.154,-127.605
"0600",2021-07-13,"01262","ACESAC",24.3,8.505,0.738,NA,120,0,128.505,0.738,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-0.738,-128.505
"0600",2021-07-13,"01263","QUERUB",61.7,7.232,1.93,NA,120,0,127.232,1.93,"Quercus rubra","Red oak","Fagaceae","Deciduous","Quercus rubra",-1.93,-127.232
"0600",2021-07-13,"01264","TSUCAN",39.6,1.176,0.585,NA,120,0,121.176,0.585,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-0.585,-121.176
"0600",2021-07-13,"01265","FRAAME",30.9,0.773,10.738,NA,120,0,120.773,10.738,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-10.738,-120.773
"0600",2021-07-13,"01266","TSUCAN",24.5,3.568,13.582,NA,120,0,123.568,13.582,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-13.582,-123.568
"0600",2021-07-13,"01267","TSUCAN",38.3,2.698,17.557,NA,120,0,122.698,17.557,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-17.557,-122.698
"0600",2021-07-13,"01268","TSUCAN",25.2,5.99,15.998,NA,120,0,125.99,15.998,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-15.998,-125.99
"0600",2021-07-13,"01269","ACESAC",25.7,8.847,18.842,NA,120,0,128.847,18.842,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-18.842,-128.847
"0600",2021-07-13,"01270","ACERUB",21.5,9.717,17.19,NA,120,0,129.717,17.19,"Acer rubrum","Red Maple","Sapindaceae","Deciduous","Acer rubrum",-17.19,-129.717
"0600",2021-07-13,"01271","TSUCAN",29.7,7.232,15.539,NA,120,0,127.232,15.539,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-15.539,-127.232
"0600",2021-07-13,"01272","QUERUB",34.3,7.45,13.154,NA,120,0,127.45,13.154,"Quercus rubra","Red oak","Fagaceae","Deciduous","Quercus rubra",-13.154,-127.45
"0600",2021-07-13,"01273","TSUCAN",31.3,6.394,12.817,NA,120,0,126.394,12.817,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-12.817,-126.394
"0600",2021-07-13,"01274","FRAAME",32.5,5.741,12.664,NA,120,0,125.741,12.664,"Fraxinus americana","White Ash","Oleaceae","Deciduous","Fraxinus americana",-12.664,-125.741
"0600",2021-07-13,"01275","TSUCAN",8,13.416,14.679,NA,120,0,133.416,14.679,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-14.679,-133.416
"0600",2021-07-13,"01276","TSUCAN",11.7,12.636,17.221,NA,120,0,132.636,17.221,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-17.221,-132.636
"0600",2021-07-13,"01277","TSUCAN",10,13.102,17.404,NA,120,0,133.102,17.404,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-17.404,-133.102
"0600",2021-07-13,"01278","TSUCAN",9.4,16.735,17.099,NA,120,0,136.735,17.099,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-17.099,-136.735
"0600",2021-07-13,"01279","TSUCAN",18.3,19.282,17.649,NA,120,0,139.282,17.649,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-17.649,-139.282
"0600",2021-07-13,"01280","ACESAC",25.9,19.344,13.031,NA,120,0,139.344,13.031,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-13.031,-139.344
"0600",2021-07-13,"01281","TSUCAN",14.1,19.344,10.982,NA,120,0,139.344,10.982,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-10.982,-139.344
"0600",2021-07-13,"01282","TSUCAN",22.6,15.835,12.083,NA,120,0,135.835,12.083,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-12.083,-135.835
"0600",2021-07-13,"01283","TSUCAN",19.8,10.214,1.747,NA,120,0,130.214,1.747,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-1.747,-130.214
"0600",2021-07-13,"01284","TSUCAN",8,12.946,3.551,NA,120,0,132.946,3.551,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-3.551,-132.946
"0600",2021-07-13,"01285","TSUCAN",30.5,13.723,7.068,NA,120,0,133.723,7.068,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-7.068,-133.723
"0600",2021-07-13,"01286","ACERUB",39.3,14.934,8.444,NA,120,0,134.934,8.444,"Acer rubrum","Red Maple","Sapindaceae","Deciduous","Acer rubrum",-8.444,-134.934
"0600",2021-07-13,"01287","ACERUB",24.2,15.4,7.955,NA,120,0,135.4,7.955,"Acer rubrum","Red Maple","Sapindaceae","Deciduous","Acer rubrum",-7.955,-135.4
"0600",2021-07-13,"01288","TSUCAN",6,16.828,6.273,NA,120,0,136.828,6.273,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-6.273,-136.828
"0600",2021-07-13,"01289","TSUCAN",14.3,16.828,3.918,NA,120,0,136.828,3.918,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-3.918,-136.828
"0600",2021-07-13,"01290","TSUCAN",8.7,18.785,4.897,NA,120,0,138.785,4.897,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-4.897,-138.785
"0600",2021-07-13,"01291","TSUCAN",17.2,18.412,0.768,NA,120,0,138.412,0.768,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-0.768,-138.412
"0600",2021-07-13,"01292","ACERUB",32,17.76,0.187,NA,120,0,137.76,0.187,"Acer rubrum","Red Maple","Sapindaceae","Deciduous","Acer rubrum",-0.187,-137.76
"0600",2021-07-13,"01293","TSUCAN",23.8,16.704,0.707,NA,120,0,136.704,0.707,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-0.707,-136.704
"0600",2021-07-13,"01294","ACESAC",16,15.338,3.307,NA,120,0,135.338,3.307,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-3.307,-135.338
"0600",2021-07-13,"01295","BETPAP",38.3,11.207,0.57,NA,120,0,131.207,0.57,"Betula papyrifera","Paper Birch","Betulaceae","Deciduous","Betula papyrifera",-0.57,-131.207
"0702",2021-07-15,"01386","FRANIG",25.6,4.487,2.035,NA,140,40,144.487,42.035,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-42.035,-144.487
"0702",2021-07-15,"01387","TSUCAN",10.3,5.944,1.562,NA,140,40,145.944,41.562,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-41.562,-145.944
"0702",2021-07-15,"01388","TSUCAN",18.9,5.611,2.14,NA,140,40,145.611,42.14,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-42.14,-145.611
"0702",2021-07-15,"01389","TSUCAN",5.9,4.97,1.537,NA,140,40,144.97,41.537,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-41.537,-144.97
"0702",2021-07-15,"01390","TSUCAN",13.3,3.944,2.793,NA,140,40,143.944,42.793,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-42.793,-143.944
"0702",2021-07-15,"01391","TSUCAN",27.1,8.457,2.592,NA,140,40,148.457,42.592,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-42.592,-148.457
"0702",2021-07-15,"01392","ACESAC",24.4,7.15,3.723,NA,140,40,147.15,43.723,"Acer saccharum","Sugar Maple","Sapindaceae","Deciduous","Acer saccharum",-43.723,-147.15
"0702",2021-07-15,"01393","TSUCAN",9.5,6.842,4.929,NA,140,40,146.842,44.929,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-44.929,-146.842
"0702",2021-07-15,"01396","FRANIG",36.5,8.996,8.539,NA,140,40,148.996,48.539,"Fraxinus nigra","Black ash","Oleaceae","Deciduous","Fraxinus nigra",-48.539,-148.996
"0702",2021-07-15,"01397","TSUCAN",8.2,9.611,9.066,NA,140,40,149.611,49.066,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-49.066,-149.611
"0702",2021-07-15,"01398","TSUCAN",17.9,8.355,8.966,NA,140,40,148.355,48.966,"Tsuga candanensis","Eastern hemlock","Pinaceae","Conifer","Tsuga candanensis",-48.966,-148.355
